,angle_10/acc,angle_10/brier,angle_10/ll,angle_10/ece,angle_20/acc,angle_20/brier,angle_20/ll,angle_20/ece,angle_30/acc,angle_30/brier,angle_30/ll,angle_30/ece,angle_40/acc,angle_40/brier,angle_40/ll,angle_40/ece,angle_50/acc,angle_50/brier,angle_50/ll,angle_50/ece,angle_60/acc,angle_60/brier,angle_60/ll,angle_60/ece,angle_70/acc,angle_70/brier,angle_70/ll,angle_70/ece,angle_80/acc,angle_80/brier,angle_80/ll,angle_80/ece,angle_90/acc,angle_90/brier,angle_90/ll,angle_90/ece,angle_100/acc,angle_100/brier,angle_100/ll,angle_100/ece,angle_110/acc,angle_110/brier,angle_110/ll,angle_110/ece,angle_120/acc,angle_120/brier,angle_120/ll,angle_120/ece,angle_130/acc,angle_130/brier,angle_130/ll,angle_130/ece,angle_140/acc,angle_140/brier,angle_140/ll,angle_140/ece,angle_150/acc,angle_150/brier,angle_150/ll,angle_150/ece,angle_160/acc,angle_160/brier,angle_160/ll,angle_160/ece,angle_170/acc,angle_170/brier,angle_170/ll,angle_170/ece,angle_180/acc,angle_180/brier,angle_180/ll,angle_180/ece,OOD AUC
0,0.9567999839782715,0.07090581208467484,-0.15117478370666504,0.037400953,0.883899986743927,0.1705997884273529,-0.35173189640045166,0.032310054,0.7232000231742859,0.3753049671649933,-0.8119861483573914,0.034849428,0.527400016784668,0.6400265693664551,-1.4836593866348267,0.14948839,0.3483999967575073,0.8781736493110657,-2.3009562492370605,0.2728517,0.2493000030517578,1.018384337425232,-2.9459259510040283,0.34618962,0.2012999951839447,1.0968036651611328,-3.4906022548675537,0.39363736,0.16979999840259552,1.1563044786453247,-4.01762580871582,0.4278574,0.1476999968290329,1.2055490016937256,-4.381610870361328,0.46045837,0.12479999661445618,1.2194312810897827,-4.487606048583984,0.4682181,0.11079999804496765,1.2416753768920898,-4.594265937805176,0.48282325,0.11720000207424164,1.2282111644744873,-4.464315414428711,0.47938535,0.1454000025987625,1.2121787071228027,-4.375020980834961,0.46561378,0.17949999868869781,1.1896973848342896,-4.362850189208984,0.45118147,0.22059999406337738,1.1455602645874023,-4.407460689544678,0.4231683,0.25110000371932983,1.1166545152664185,-4.454949855804443,0.40538287,0.2766999900341034,1.0976389646530151,-4.50454044342041,0.39457542,0.28060001134872437,1.0952802896499634,-4.429472923278809,0.40304375,0.94925691
