,angle_10/acc,angle_10/brier,angle_10/ll,angle_10/ece,angle_20/acc,angle_20/brier,angle_20/ll,angle_20/ece,angle_30/acc,angle_30/brier,angle_30/ll,angle_30/ece,angle_40/acc,angle_40/brier,angle_40/ll,angle_40/ece,angle_50/acc,angle_50/brier,angle_50/ll,angle_50/ece,angle_60/acc,angle_60/brier,angle_60/ll,angle_60/ece,angle_70/acc,angle_70/brier,angle_70/ll,angle_70/ece,angle_80/acc,angle_80/brier,angle_80/ll,angle_80/ece,angle_90/acc,angle_90/brier,angle_90/ll,angle_90/ece,angle_100/acc,angle_100/brier,angle_100/ll,angle_100/ece,angle_110/acc,angle_110/brier,angle_110/ll,angle_110/ece,angle_120/acc,angle_120/brier,angle_120/ll,angle_120/ece,angle_130/acc,angle_130/brier,angle_130/ll,angle_130/ece,angle_140/acc,angle_140/brier,angle_140/ll,angle_140/ece,angle_150/acc,angle_150/brier,angle_150/ll,angle_150/ece,angle_160/acc,angle_160/brier,angle_160/ll,angle_160/ece,angle_170/acc,angle_170/brier,angle_170/ll,angle_170/ece,angle_180/acc,angle_180/brier,angle_180/ll,angle_180/ece,OOD AUC
0,0.9552000164985657,0.07222103327512741,-0.1517098844051361,0.038140304,0.8805999755859375,0.1741904467344284,-0.3526524305343628,0.032881275,0.7203999757766724,0.3826810419559479,-0.8004909753799438,0.038157098,0.525600016117096,0.6373494863510132,-1.4786977767944336,0.14812021,0.35420000553131104,0.8739570379257202,-2.292522430419922,0.26277512,0.2590000033378601,1.006670594215393,-2.942631244659424,0.32825848,0.19660000503063202,1.091407299041748,-3.4546594619750977,0.38524365,0.16979999840259552,1.1415791511535645,-3.958904981613159,0.41624975,0.148499995470047,1.1911472082138062,-4.314412593841553,0.44908103,0.12710000574588776,1.2071306705474854,-4.424809455871582,0.4557383,0.10790000110864639,1.236629843711853,-4.524639129638672,0.47900403,0.12240000069141388,1.2165045738220215,-4.422225475311279,0.46496066,0.14429999887943268,1.2063897848129272,-4.318571090698242,0.45866376,0.17980000376701355,1.176930546760559,-4.292377948760986,0.4417054,0.22210000455379486,1.1371344327926636,-4.3407416343688965,0.41409513,0.25769999623298645,1.1049017906188965,-4.413225173950195,0.39348018,0.28110000491142273,1.090490698814392,-4.450794696807861,0.38635436,0.28450000286102295,1.0882222652435303,-4.391350746154785,0.39664376,0.9511510750000002
