,angle_10/acc,angle_10/brier,angle_10/ll,angle_10/ece,angle_20/acc,angle_20/brier,angle_20/ll,angle_20/ece,angle_30/acc,angle_30/brier,angle_30/ll,angle_30/ece,angle_40/acc,angle_40/brier,angle_40/ll,angle_40/ece,angle_50/acc,angle_50/brier,angle_50/ll,angle_50/ece,angle_60/acc,angle_60/brier,angle_60/ll,angle_60/ece,angle_70/acc,angle_70/brier,angle_70/ll,angle_70/ece,angle_80/acc,angle_80/brier,angle_80/ll,angle_80/ece,angle_90/acc,angle_90/brier,angle_90/ll,angle_90/ece,angle_100/acc,angle_100/brier,angle_100/ll,angle_100/ece,angle_110/acc,angle_110/brier,angle_110/ll,angle_110/ece,angle_120/acc,angle_120/brier,angle_120/ll,angle_120/ece,angle_130/acc,angle_130/brier,angle_130/ll,angle_130/ece,angle_140/acc,angle_140/brier,angle_140/ll,angle_140/ece,angle_150/acc,angle_150/brier,angle_150/ll,angle_150/ece,angle_160/acc,angle_160/brier,angle_160/ll,angle_160/ece,angle_170/acc,angle_170/brier,angle_170/ll,angle_170/ece,angle_180/acc,angle_180/brier,angle_180/ll,angle_180/ece,OOD AUC
0,0.9556999802589417,0.07161060720682144,-0.15210090577602386,0.037515584,0.8831999897956848,0.17062771320343018,-0.3504108786582947,0.03451591,0.7226999998092651,0.378455251455307,-0.7972524166107178,0.036907367,0.5297999978065491,0.6363407969474792,-1.478812336921692,0.14726242,0.35569998621940613,0.8731034994125366,-2.280409812927246,0.26414853,0.25850000977516174,1.0048027038574219,-2.927126884460449,0.33073384,0.20430000126361847,1.0877758264541626,-3.4361398220062256,0.38442278,0.17399999499320984,1.139479398727417,-3.960939884185791,0.418522,0.15299999713897705,1.187266230583191,-4.3278303146362305,0.44691414,0.1306000053882599,1.2073925733566284,-4.4509124755859375,0.45519763,0.11169999837875366,1.2294747829437256,-4.557488441467285,0.47410902,0.12300000339746475,1.211556077003479,-4.436389923095703,0.46282557,0.15000000596046448,1.1978707313537598,-4.351060390472412,0.45414144,0.1843000054359436,1.1723376512527466,-4.341495513916016,0.44101176,0.22709999978542328,1.1321755647659302,-4.375969886779785,0.4130773,0.2549999952316284,1.1089781522750854,-4.444006443023682,0.40087414,0.27559998631477356,1.1008429527282715,-4.494187355041504,0.3983388,0.28189998865127563,1.0971574783325195,-4.429408550262451,0.40114295,0.954571375
